CountryCode,SeriesCode,Year,Value
KHM,FP.CPI.TOTL.ZG,2023,2.12746796594194
KHM,FP.CPI.TOTL.ZG,2024,0.808042016536654
KHM,FP.CPI.TOTL.ZG,2025,2.35127105896507
KHM,GC.DOD.TOTL.GD.ZS,2021,28.0325110484223
KHM,GC.DOD.TOTL.GD.ZS,2022,27.4923946808839
KHM,GC.DOD.TOTL.GD.ZS,2023,50.3420177209934
KHM,NE.GDI.TOTL.ZS,2015,29.8714938168298
KHM,NE.GDI.TOTL.ZS,2016,30.3850325759008
KHM,NE.GDI.TOTL.ZS,2017,30.6334526919382
KHM,NE.GDI.TOTL.ZS,2018,30.7394192448512
KHM,NE.GDI.TOTL.ZS,2019,31.3945541935104
KHM,NE.GDI.TOTL.ZS,2020,31.351227539335
KHM,NE.GDI.TOTL.ZS,2021,30.3788112661952
KHM,NE.GDI.TOTL.ZS,2022,34.5945264318735
KHM,NE.GDI.TOTL.ZS,2023,33.2944796211269
KHM,NE.GDI.TOTL.ZS,2024,32.1861316004857
KHM,NE.GDI.TOTL.ZS,2025,31.5241909112165
KHM,NY.GNS.ICTR.ZS,2015,22.9390336317077
KHM,NY.GNS.ICTR.ZS,2016,22.8048280679151
KHM,NY.GNS.ICTR.ZS,2017,25.0783729355021
KHM,NY.GNS.ICTR.ZS,2018,25.9519348819568
KHM,NY.GNS.ICTR.ZS,2019,32.5781256977153
KHM,NY.GNS.ICTR.ZS,2020,35.7612701114381
KHM,NY.GNS.ICTR.ZS,2021,35.3659726759286
KHM,NY.GNS.ICTR.ZS,2022,38.2844445109766
KHM,NY.GNS.ICTR.ZS,2023,38.8430928092707
KHM,NY.GNS.ICTR.ZS,2024,40.5312466046579
KHM,NY.GNS.ICTR.ZS,2025,39.1621590422221
IDN,NY.GDP.MKTP.CD,2015,860854232686.214
IDN,NY.GDP.MKTP.CD,2016,931877364037.698
IDN,NY.GDP.MKTP.CD,2017,1015618744159.73
IDN,NY.GDP.MKTP.CD,2018,1042271532988.63
IDN,NY.GDP.MKTP.CD,2019,1119099871350.2
IDN,NY.GDP.MKTP.CD,2020,1059054842698.48
IDN,NY.GDP.MKTP.CD,2021,1186509691086.73
IDN,NY.GDP.MKTP.CD,2022,1319101183380.15
IDN,NY.GDP.MKTP.CD,2023,1371166925749.88
IDN,NY.GDP.MKTP.CD,2024,1396301788461.69
IDN,NY.GDP.MKTP.CD,2025,1445642584163.81
IDN,NY.GDP.MKTP.KD.ZG,2015,4.87632230022123
IDN,NY.GDP.MKTP.KD.ZG,2016,5.03306918280177
IDN,NY.GDP.MKTP.KD.ZG,2017,5.06978590134916
IDN,NY.GDP.MKTP.KD.ZG,2018,5.17429153955024
IDN,NY.GDP.MKTP.KD.ZG,2019,5.01928768046282
IDN,NY.GDP.MKTP.KD.ZG,2020,-2.06551182934165
IDN,NY.GDP.MKTP.KD.ZG,2021,3.70288562827751
IDN,NY.GDP.MKTP.KD.ZG,2022,5.30719722664799
IDN,NY.GDP.MKTP.KD.ZG,2023,5.04883117855516
IDN,NY.GDP.MKTP.KD.ZG,2024,5.03257477088519
IDN,NY.GDP.MKTP.KD.ZG,2025,5.10808904438025
IDN,NY.GDP.PCAP.CD,2015,3288.22269725538
IDN,NY.GDP.PCAP.CD,2016,3521.46943457574
IDN,NY.GDP.PCAP.CD,2017,3798.88326174526
IDN,NY.GDP.PCAP.CD,2018,3860.95353090726
IDN,NY.GDP.PCAP.CD,2019,4106.94856160358
IDN,NY.GDP.PCAP.CD,2020,3853.70288774146
IDN,NY.GDP.PCAP.CD,2021,4287.17313995098
IDN,NY.GDP.PCAP.CD,2022,4730.83484836107
IDN,NY.GDP.PCAP.CD,2023,4876.2992959843
IDN,NY.GDP.PCAP.CD,2024,4925.43644992666
IDN,NY.GDP.PCAP.CD,2025,5059.62596411213
IDN,FP.CPI.TOTL.ZG,2015,6.36312061196646
IDN,FP.CPI.TOTL.ZG,2016,3.52580452815451
IDN,FP.CPI.TOTL.ZG,2017,3.80879857691949
IDN,FP.CPI.TOTL.ZG,2018,3.19834755924996
IDN,FP.CPI.TOTL.ZG,2019,3.03058460941661
IDN,FP.CPI.TOTL.ZG,2020,1.91983527270793
IDN,FP.CPI.TOTL.ZG,2021,1.56007882983334
IDN,FP.CPI.TOTL.ZG,2022,4.20946463714784
IDN,FP.CPI.TOTL.ZG,2023,3.66938654859761
IDN,FP.CPI.TOTL.ZG,2024,2.18151273615189
IDN,FP.CPI.TOTL.ZG,2025,1.9133344329508
IDN,NE.GDI.TOTL.ZS,2015,34.0627921803386
IDN,NE.GDI.TOTL.ZS,2016,33.8587393039462
IDN,NE.GDI.TOTL.ZS,2017,33.7105947957751
IDN,NE.GDI.TOTL.ZS,2018,34.5705858319707
IDN,NE.GDI.TOTL.ZS,2019,33.7801423773995
IDN,NE.GDI.TOTL.ZS,2020,32.3434120537481
IDN,NE.GDI.TOTL.ZS,2021,31.4488724858485
IDN,NE.GDI.TOTL.ZS,2022,29.7453138212259
IDN,NE.GDI.TOTL.ZS,2023,30.3426390629498
IDN,NE.GDI.TOTL.ZS,2024,31.396316156558
IDN,NE.GDI.TOTL.ZS,2025,30.6186915015727
IDN,NY.GNS.ICTR.ZS,2015,30.1233564897489
IDN,NY.GNS.ICTR.ZS,2016,29.9227683259243
IDN,NY.GNS.ICTR.ZS,2017,30.8783634343379
IDN,NY.GNS.ICTR.ZS,2018,31.6805227940956
IDN,NY.GNS.ICTR.ZS,2019,30.9027135119119
IDN,NY.GNS.ICTR.ZS,2020,29.2246087288697
IDN,NY.GNS.ICTR.ZS,2021,32.9372955843682
IDN,NY.GNS.ICTR.ZS,2022,37.0041185901717
IDN,NY.GNS.ICTR.ZS,2023,35.8619339722029
IDN,NY.GNS.ICTR.ZS,2024,34.6828714970206
IDN,NY.GNS.ICTR.ZS,2025,35.043148493834
LAO,NY.GDP.MKTP.CD,2015,14426380125.6488
LAO,NY.GDP.MKTP.CD,2016,15912501722.6143
LAO,NY.GDP.MKTP.CD,2017,17071155481.4994
LAO,NY.GDP.MKTP.CD,2018,18141641089.7963
LAO,NY.GDP.MKTP.CD,2019,18740561512.5555
LAO,NY.GDP.MKTP.CD,2020,18981805250.2424
LAO,NY.GDP.MKTP.CD,2021,18827148530.9347
LAO,NY.GDP.MKTP.CD,2022,15468785203.7532
LAO,NY.GDP.MKTP.CD,2023,15843155731.2552
LAO,NY.GDP.MKTP.CD,2024,16502933121.3379
LAO,NY.GDP.MKTP.CD,2025,18302970218.5902
LAO,NY.GDP.MKTP.KD.ZG,2015,7.27006584373785
LAO,NY.GDP.MKTP.KD.ZG,2016,7.02283625501138
LAO,NY.GDP.MKTP.KD.ZG,2017,6.8925308726989
LAO,NY.GDP.MKTP.KD.ZG,2018,6.24796000755872
LAO,NY.GDP.MKTP.KD.ZG,2019,5.4577350924848
LAO,NY.GDP.MKTP.KD.ZG,2020,0.503031829018681
LAO,NY.GDP.MKTP.KD.ZG,2021,2.52835100486102
LAO,NY.GDP.MKTP.KD.ZG,2022,2.70742652643155
LAO,NY.GDP.MKTP.KD.ZG,2023,3.74568140158232
LAO,NY.GDP.MKTP.KD.ZG,2024,4.13019264438475
LAO,NY.GDP.MKTP.KD.ZG,2025,4.53760564766725
LAO,NY.GDP.PCAP.CD,2015,2121.01339097363
LAO,NY.GDP.PCAP.CD,2016,2303.22156035363
LAO,NY.GDP.PCAP.CD,2017,2432.43059478511
LAO,NY.GDP.PCAP.CD,2018,2545.1075420815
LAO,NY.GDP.PCAP.CD,2019,2589.32081035237
LAO,NY.GDP.PCAP.CD,2020,2583.77730696131
LAO,NY.GDP.PCAP.CD,2021,2526.05105018529
LAO,NY.GDP.PCAP.CD,2022,2046.40440255621
LAO,NY.GDP.PCAP.CD,2023,2066.94979776957
LAO,NY.GDP.PCAP.CD,2024,2123.97909415109
LAO,NY.GDP.PCAP.CD,2025,2324.76353098791
LAO,FP.CPI.TOTL.ZG,2015,1.27735427102992
LAO,FP.CPI.TOTL.ZG,2016,1.59691227583204
LAO,FP.CPI.TOTL.ZG,2017,0.825478607568026
LAO,FP.CPI.TOTL.ZG,2018,2.04039266890201
LAO,FP.CPI.TOTL.ZG,2019,3.32255881256925
LAO,FP.CPI.TOTL.ZG,2020,5.10407262959919
LAO,FP.CPI.TOTL.ZG,2021,3.75562036658877
LAO,FP.CPI.TOTL.ZG,2022,22.9562225132056
LAO,FP.CPI.TOTL.ZG,2023,31.2301341732646
LAO,FP.CPI.TOTL.ZG,2024,23.1305695942588
LAO,FP.CPI.TOTL.ZG,2025,7.74226936553695
LAO,NE.GDI.TOTL.ZS,2015,31.556651604237
LAO,NE.GDI.TOTL.ZS,2016,29.0076540961796
LAO,NY.GNS.ICTR.ZS,2015,10.7473654724725
LAO,NY.GNS.ICTR.ZS,2016,17.6387955255376
MYS,NY.GDP.MKTP.CD,2015,301355266964.947
MYS,NY.GDP.MKTP.CD,2016,301256033870.334
MYS,NY.GDP.MKTP.CD,2017,319109094160.343
MYS,NY.GDP.MKTP.CD,2018,358788845712.53
MYS,NY.GDP.MKTP.CD,2019,365177721021.516
MYS,NY.GDP.MKTP.CD,2020,337456163961.211
MYS,NY.GDP.MKTP.CD,2021,373784553029.978
MYS,NY.GDP.MKTP.CD,2022,407830525989.553
MYS,NY.GDP.MKTP.CD,2023,399949418752.657
MYS,NY.GDP.MKTP.CD,2024,422227005428.688
MYS,NY.GDP.MKTP.CD,2025,472193128644.597
MYS,NY.GDP.MKTP.KD.ZG,2015,5.09153242155011
MYS,NY.GDP.MKTP.KD.ZG,2016,4.44978139761541
MYS,NY.GDP.MKTP.KD.ZG,2017,5.81272240983328
MYS,NY.GDP.MKTP.KD.ZG,2018,4.84308697634881
MYS,NY.GDP.MKTP.KD.ZG,2019,4.41318742129586
MYS,NY.GDP.MKTP.KD.ZG,2020,-5.45684658426701
MYS,NY.GDP.MKTP.KD.ZG,2021,3.31534954399166
MYS,NY.GDP.MKTP.KD.ZG,2022,9.03173723044451
MYS,NY.GDP.MKTP.KD.ZG,2023,3.5370638041057
MYS,NY.GDP.MKTP.KD.ZG,2024,5.10545921024041
MYS,NY.GDP.MKTP.KD.ZG,2025,5.17127082911057
MYS,NY.GDP.PCAP.CD,2015,9648.6797937523
MYS,NY.GDP.PCAP.CD,2016,9476.53409809923
MYS,NY.GDP.PCAP.CD,2017,9862.54806612235
MYS,NY.GDP.PCAP.CD,2018,10901.8019954421
MYS,NY.GDP.PCAP.CD,2019,10920.191763972
MYS,NY.GDP.PCAP.CD,2020,9957.52626697613
MYS,NY.GDP.PCAP.CD,2021,10903.1037480772
MYS,NY.GDP.PCAP.CD,2022,11754.5678336248
MYS,NY.GDP.PCAP.CD,2023,11386.0395636528
MYS,NY.GDP.PCAP.CD,2024,11874.4273684245
MYS,NY.GDP.PCAP.CD,2025,13124.5554178269
MYS,FP.CPI.TOTL.ZG,2015,2.10438980238359
MYS,FP.CPI.TOTL.ZG,2016,2.09056659525742
MYS,FP.CPI.TOTL.ZG,2017,3.87120115774237
MYS,FP.CPI.TOTL.ZG,2018,0.884709160571235
MYS,FP.CPI.TOTL.ZG,2019,0.662891865764326
MYS,FP.CPI.TOTL.ZG,2020,-1.1387021539305
MYS,FP.CPI.TOTL.ZG,2021,2.47710241465447
MYS,FP.CPI.TOTL.ZG,2022,3.37869862549928
MYS,FP.CPI.TOTL.ZG,2023,2.48886560125754
MYS,FP.CPI.TOTL.ZG,2024,1.834100204499
MYS,FP.CPI.TOTL.ZG,2025,1.38060872293692
MYS,GC.DOD.TOTL.GD.ZS,2015,53.5744697326154
MYS,GC.DOD.TOTL.GD.ZS,2016,51.8905275342534
MYS,GC.DOD.TOTL.GD.ZS,2017,50.0496777374929
MYS,GC.DOD.TOTL.GD.ZS,2018,51.1859148831795
MYS,GC.DOD.TOTL.GD.ZS,2019,52.4213502119727
MYS,GC.DOD.TOTL.GD.ZS,2020,62.0067215086738
MYS,GC.DOD.TOTL.GD.ZS,2021,63.2668366732951
MYS,GC.DOD.TOTL.GD.ZS,2022,60.1479261322487
MYS,GC.DOD.TOTL.GD.ZS,2023,64.2816241956596
MYS,GC.DOD.TOTL.GD.ZS,2024,64.566529006102
MYS,NE.GDI.TOTL.ZS,2015,25.424263277142
MYS,NE.GDI.TOTL.ZS,2016,25.9955119994004
MYS,NE.GDI.TOTL.ZS,2017,25.5473434515187
MYS,NE.GDI.TOTL.ZS,2018,23.8974199608763
MYS,NE.GDI.TOTL.ZS,2019,21.0482403944815
MYS,NE.GDI.TOTL.ZS,2020,19.6580082281542
MYS,NE.GDI.TOTL.ZS,2021,22.1257083996672
MYS,NE.GDI.TOTL.ZS,2022,23.5862921622175
MYS,NE.GDI.TOTL.ZS,2023,22.8017590224926
MYS,NE.GDI.TOTL.ZS,2024,21.9538831069426
MYS,NE.GDI.TOTL.ZS,2025,20.4609568977283
MYS,NY.GNS.ICTR.ZS,2015,28.3991476426936
MYS,NY.GNS.ICTR.ZS,2016,28.3850019206649
MYS,NY.GNS.ICTR.ZS,2017,28.3359876066459
MYS,NY.GNS.ICTR.ZS,2018,26.1283247399226
MYS,NY.GNS.ICTR.ZS,2019,24.546150625052
MYS,NY.GNS.ICTR.ZS,2020,23.8210614819294
MYS,NY.GNS.ICTR.ZS,2021,26.0099609240741
MYS,NY.GNS.ICTR.ZS,2022,26.7807789507514
MYS,NY.GNS.ICTR.ZS,2023,23.8583516969162
MYS,NY.GNS.ICTR.ZS,2024,23.3780820262118
MMR,NY.GDP.MKTP.CD,2015,59607290407.6191
MMR,NY.GDP.MKTP.CD,2016,63298361996.2153
MMR,NY.GDP.MKTP.CD,2017,66053040483.0016
MMR,NY.GDP.MKTP.CD,2018,67860515989.517
MMR,NY.GDP.MKTP.CD,2019,75065106227.6892
MMR,NY.GDP.MKTP.CD,2020,79006113643.1906
MMR,NY.GDP.MKTP.CD,2021,66345291160.1683
MMR,NY.GDP.MKTP.CD,2022,62253049891.6449
MMR,NY.GDP.MKTP.CD,2023,66757619000.0
MMR,NY.GDP.MKTP.CD,2024,74068349523.8095
MMR,NY.GDP.MKTP.CD,2025,81665773809.5238
MMR,NY.GDP.MKTP.KD.ZG,2015,6.99284029026121
MMR,NY.GDP.MKTP.KD.ZG,2016,5.86247291518572
MMR,NY.GDP.MKTP.KD.ZG,2017,6.13610824360305
MMR,NY.GDP.MKTP.KD.ZG,2018,6.26886221471075
MMR,NY.GDP.MKTP.KD.ZG,2019,6.57911006765414
MMR,NY.GDP.MKTP.KD.ZG,2020,-9.04834717984643
MMR,NY.GDP.MKTP.KD.ZG,2021,-12.0163724829177
MMR,NY.GDP.MKTP.KD.ZG,2022,4.0374934360085
MMR,NY.GDP.MKTP.KD.ZG,2023,0.958446625126115
MMR,NY.GDP.MKTP.KD.ZG,2024,-0.97204641363362
MMR,NY.GDP.MKTP.KD.ZG,2025,-2.01184475795665
MMR,NY.GDP.PCAP.CD,2015,1166.73305546337
MMR,NY.GDP.PCAP.CD,2016,1229.19713515893
MMR,NY.GDP.PCAP.CD,2017,1272.82241830603
MMR,NY.GDP.PCAP.CD,2018,1298.21310320785
MMR,NY.GDP.PCAP.CD,2019,1425.98954211903
MMR,NY.GDP.PCAP.CD,2020,1490.21683548367
MMR,NY.GDP.PCAP.CD,2021,1242.72134419599
MMR,NY.GDP.PCAP.CD,2022,1158.05005034332
MMR,NY.GDP.PCAP.CD,2023,1233.19666209269
MMR,NY.GDP.PCAP.CD,2024,1359.05001560107
MMR,NY.GDP.PCAP.CD,2025,1488.87527836542
MMR,FP.CPI.TOTL.ZG,2015,9.45417189526018
MMR,FP.CPI.TOTL.ZG,2016,6.92882525816076
MMR,FP.CPI.TOTL.ZG,2017,4.5725365531752
MMR,FP.CPI.TOTL.ZG,2018,6.87232865662935
MMR,FP.CPI.TOTL.ZG,2019,8.82506696804558
PHL,NY.GDP.MKTP.CD,2015,306445871242.322
PHL,NY.GDP.MKTP.CD,2016,318627003016.731
PHL,NY.GDP.MKTP.CD,2017,328480736802.76
PHL,NY.GDP.MKTP.CD,2018,346841896587.313
PHL,NY.GDP.MKTP.CD,2019,376823402239.136
PHL,NY.GDP.MKTP.CD,2020,361751145451.597
PHL,NY.GDP.MKTP.CD,2021,394087359848.11
PHL,NY.GDP.MKTP.CD,2022,404353369604.631
PHL,NY.GDP.MKTP.CD,2023,437055627245.138
PHL,NY.GDP.MKTP.CD,2024,461671157904.74
PHL,NY.GDP.MKTP.CD,2025,487086123720.417
PHL,NY.GDP.MKTP.KD.ZG,2015,6.34830971672761
PHL,NY.GDP.MKTP.KD.ZG,2016,7.14945675000752
PHL,NY.GDP.MKTP.KD.ZG,2017,6.9309883258402
PHL,NY.GDP.MKTP.KD.ZG,2018,6.34148557153473
PHL,NY.GDP.MKTP.KD.ZG,2019,6.11852566221303
PHL,NY.GDP.MKTP.KD.ZG,2020,-9.51829474045297
PHL,NY.GDP.MKTP.KD.ZG,2021,5.71473313185116
PHL,NY.GDP.MKTP.KD.ZG,2022,7.58098212785563
PHL,NY.GDP.MKTP.KD.ZG,2023,5.51894967856043
PHL,NY.GDP.MKTP.KD.ZG,2024,5.71474526128652
PHL,NY.GDP.MKTP.KD.ZG,2025,4.40240158710621
PHL,NY.GDP.PCAP.CD,2015,2909.85818010301
PHL,NY.GDP.PCAP.CD,2016,2985.19564024046
PHL,NY.GDP.PCAP.CD,2017,3038.12124959289
PHL,NY.GDP.PCAP.CD,2018,3168.51036609727
PHL,NY.GDP.PCAP.CD,2019,3400.78949767074
PHL,NY.GDP.PCAP.CD,2020,3227.57910235199
PHL,NY.GDP.PCAP.CD,2021,3484.38593882819
PHL,NY.GDP.PCAP.CD,2022,3548.06930572116
PHL,NY.GDP.PCAP.CD,2023,3804.08274131718
PHL,NY.GDP.PCAP.CD,2024,3985.29464669706
PHL,NY.GDP.PCAP.CD,2025,4170.72347271451
PHL,FP.CPI.TOTL.ZG,2015,0.674192536845408
PHL,FP.CPI.TOTL.ZG,2016,1.25369880080982
PHL,FP.CPI.TOTL.ZG,2017,2.85318772590947
PHL,FP.CPI.TOTL.ZG,2018,5.30934661627707
PHL,FP.CPI.TOTL.ZG,2019,2.39206534422404
PHL,FP.CPI.TOTL.ZG,2020,2.3931623931624
PHL,FP.CPI.TOTL.ZG,2021,3.92718022100332
PHL,FP.CPI.TOTL.ZG,2022,5.82115811213955
PHL,FP.CPI.TOTL.ZG,2023,5.97802515541409
PHL,FP.CPI.TOTL.ZG,2024,3.21260487006347
PHL,FP.CPI.TOTL.ZG,2025,1.6587364525509
PHL,NE.GDI.TOTL.ZS,2015,21.3409478711064
PHL,NE.GDI.TOTL.ZS,2016,24.618503101685
PHL,NE.GDI.TOTL.ZS,2017,25.5587738639602
PHL,NE.GDI.TOTL.ZS,2018,27.1505820415621
PHL,NE.GDI.TOTL.ZS,2019,26.4018084647284
PHL,NE.GDI.TOTL.ZS,2020,17.4333790282876
PHL,NE.GDI.TOTL.ZS,2021,21.1407371483135
PHL,NE.GDI.TOTL.ZS,2022,24.6858616763102
PHL,NE.GDI.TOTL.ZS,2023,23.4061516161597
PHL,NE.GDI.TOTL.ZS,2024,23.6782004674363
PHL,NE.GDI.TOTL.ZS,2025,22.1409469966766
PHL,NY.GNS.ICTR.ZS,2015,35.6348333700962
PHL,NY.GNS.ICTR.ZS,2016,35.0547724231085
PHL,NY.GNS.ICTR.ZS,2017,35.4886316753905
PHL,NY.GNS.ICTR.ZS,2018,33.8070507208738
PHL,NY.GNS.ICTR.ZS,2019,31.7551872075089
PHL,NY.GNS.ICTR.ZS,2020,24.8181733606399
PHL,NY.GNS.ICTR.ZS,2021,20.2029188331693
PHL,NY.GNS.ICTR.ZS,2022,22.4737175447068
PHL,NY.GNS.ICTR.ZS,2023,27.3405418997346
PHL,NY.GNS.ICTR.ZS,2024,29.1320470859788
PHL,NY.GNS.ICTR.ZS,2025,30.1126617213724
SGP,NY.GDP.MKTP.CD,2015,307998545269.398
SGP,NY.GDP.MKTP.CD,2016,320759207438.623
SGP,NY.GDP.MKTP.CD,2017,344795119213.571
SGP,NY.GDP.MKTP.CD,2018,377976367877.038
SGP,NY.GDP.MKTP.CD,2019,376827390962.044
SGP,NY.GDP.MKTP.CD,2020,351226533656.292
SGP,NY.GDP.MKTP.CD,2021,441110903524.645
SGP,NY.GDP.MKTP.CD,2022,514252535238.749
SGP,NY.GDP.MKTP.CD,2023,511181761243.76
SGP,NY.GDP.MKTP.CD,2024,572877260178.427
SGP,NY.GDP.MKTP.CD,2025,603869516998.738
SGP,NY.GDP.MKTP.KD.ZG,2015,2.97679931634806
SGP,NY.GDP.MKTP.KD.ZG,2016,3.91095306322606
SGP,NY.GDP.MKTP.KD.ZG,2017,4.32679370770501
SGP,NY.GDP.MKTP.KD.ZG,2018,3.18660848474074
SGP,NY.GDP.MKTP.KD.ZG,2019,1.15877947300108
SGP,NY.GDP.MKTP.KD.ZG,2020,-3.61084281729929
SGP,NY.GDP.MKTP.KD.ZG,2021,10.1410845197192
SGP,NY.GDP.MKTP.KD.ZG,2022,4.01027884472296
SGP,NY.GDP.MKTP.KD.ZG,2023,1.45026775889565
SGP,NY.GDP.MKTP.KD.ZG,2024,5.3435120192366
SGP,NY.GDP.MKTP.KD.ZG,2025,5.02588199508003
SGP,NY.GDP.PCAP.CD,2015,55645.6068614606
SGP,NY.GDP.PCAP.CD,2016,57204.0340105222
SGP,NY.GDP.PCAP.CD,2017,61436.1325502558
SGP,NY.GDP.PCAP.CD,2018,67032.8225769734
SGP,NY.GDP.PCAP.CD,2019,66068.7003106378
SGP,NY.GDP.PCAP.CD,2020,61772.5036492256
SGP,NY.GDP.PCAP.CD,2021,80884.8565369236
SGP,NY.GDP.PCAP.CD,2022,91227.6970426492
SGP,NY.GDP.PCAP.CD,2023,86382.5900499252
SGP,NY.GDP.PCAP.CD,2024,94896.5621495988
SGP,NY.GDP.PCAP.CD,2025,98813.9788172877
SGP,FP.CPI.TOTL.ZG,2015,-0.521975611895763
SGP,FP.CPI.TOTL.ZG,2016,-0.529809760375464
SGP,FP.CPI.TOTL.ZG,2017,0.576763191179996
SGP,FP.CPI.TOTL.ZG,2018,0.438784215129623
SGP,FP.CPI.TOTL.ZG,2019,0.567829988405447
SGP,FP.CPI.TOTL.ZG,2020,-0.172111865925382
SGP,FP.CPI.TOTL.ZG,2021,2.31610315765146
SGP,FP.CPI.TOTL.ZG,2022,6.13095418919732
SGP,FP.CPI.TOTL.ZG,2023,4.83372362825798
SGP,FP.CPI.TOTL.ZG,2024,2.38951123595017
SGP,FP.CPI.TOTL.ZG,2025,0.902998495002676
SGP,GC.DOD.TOTL.GD.ZS,2015,103.320839751929
SGP,GC.DOD.TOTL.GD.ZS,2016,108.476641908311
SGP,GC.DOD.TOTL.GD.ZS,2017,108.841755783324
SGP,GC.DOD.TOTL.GD.ZS,2018,110.440057046779
SGP,GC.DOD.TOTL.GD.ZS,2019,127.851935478091
SGP,GC.DOD.TOTL.GD.ZS,2020,150.816252807492
SGP,GC.DOD.TOTL.GD.ZS,2021,147.759530258993
SGP,GC.DOD.TOTL.GD.ZS,2022,152.534986779861
SGP,GC.DOD.TOTL.GD.ZS,2023,173.624161872218
SGP,GC.DOD.TOTL.GD.ZS,2024,167.799832036767
SGP,NE.GDI.TOTL.ZS,2015,25.353193018866
SGP,NE.GDI.TOTL.ZS,2016,26.3428829842065
SGP,NE.GDI.TOTL.ZS,2017,27.1803110118491
SGP,NE.GDI.TOTL.ZS,2018,24.6650062452141
SGP,NE.GDI.TOTL.ZS,2019,24.3414821182522
SGP,NE.GDI.TOTL.ZS,2020,22.930549192946
SGP,NE.GDI.TOTL.ZS,2021,24.1177810588483
SGP,NE.GDI.TOTL.ZS,2022,21.8791987960219
SGP,NE.GDI.TOTL.ZS,2023,21.1305685622627
SGP,NE.GDI.TOTL.ZS,2024,21.8490850721263
SGP,NE.GDI.TOTL.ZS,2025,22.4864260878508
SGP,NY.GNS.ICTR.ZS,2015,44.0462153091754
SGP,NY.GNS.ICTR.ZS,2016,45.2357210400528
SGP,NY.GNS.ICTR.ZS,2017,46.6182575489954
SGP,NY.GNS.ICTR.ZS,2018,41.4218332441414
SGP,NY.GNS.ICTR.ZS,2019,39.9868811642176
SGP,NY.GNS.ICTR.ZS,2020,42.0805317790255
SGP,NY.GNS.ICTR.ZS,2021,44.1544994049441
SGP,NY.GNS.ICTR.ZS,2022,41.9202431450759
SGP,NY.GNS.ICTR.ZS,2023,37.8776158568895
SGP,NY.GNS.ICTR.ZS,2024,40.4512885852667
SGP,NY.GNS.ICTR.ZS,2025,39.9756209143373
THA,NY.GDP.MKTP.CD,2015,401296238228.084
THA,NY.GDP.MKTP.CD,2016,413366349747.508
THA,NY.GDP.MKTP.CD,2017,456356813536.764
THA,NY.GDP.MKTP.CD,2018,506754208404.485
THA,NY.GDP.MKTP.CD,2019,543976691793.886
THA,NY.GDP.MKTP.CD,2020,500274927778.532
THA,NY.GDP.MKTP.CD,2021,506049783824.94
THA,NY.GDP.MKTP.CD,2022,495691837308.033
THA,NY.GDP.MKTP.CD,2023,517013369475.121
THA,NY.GDP.MKTP.CD,2024,529385520941.539
THA,NY.GDP.MKTP.CD,2025,577009981112.015
THA,NY.GDP.MKTP.KD.ZG,2015,3.13404724911635
THA,NY.GDP.MKTP.KD.ZG,2016,3.43515771692182
THA,NY.GDP.MKTP.KD.ZG,2017,4.1776810321001
THA,NY.GDP.MKTP.KD.ZG,2018,4.22287028746071
THA,NY.GDP.MKTP.KD.ZG,2019,2.11455779628278
THA,NY.GDP.MKTP.KD.ZG,2020,-6.09306312966953
THA,NY.GDP.MKTP.KD.ZG,2021,1.55858232076893
THA,NY.GDP.MKTP.KD.ZG,2022,2.63784213566305
THA,NY.GDP.MKTP.KD.ZG,2023,2.24883437970568
THA,NY.GDP.MKTP.KD.ZG,2024,2.94859986593323
THA,NY.GDP.MKTP.KD.ZG,2025,2.44247444990198
THA,NY.GDP.PCAP.CD,2015,5688.85335397884
THA,NY.GDP.PCAP.CD,2016,5833.57715617098
THA,NY.GDP.PCAP.CD,2017,6413.09182530343
THA,NY.GDP.PCAP.CD,2018,7099.77650081458
THA,NY.GDP.PCAP.CD,2019,7605.69657797759
THA,NY.GDP.PCAP.CD,2020,6983.03412836245
THA,NY.GDP.PCAP.CD,2021,7055.18760721422
THA,NY.GDP.PCAP.CD,2022,6910.00995211206
THA,NY.GDP.PCAP.CD,2023,7210.54130832685
THA,NY.GDP.PCAP.CD,2024,7386.63615126055
THA,NY.GDP.PCAP.CD,2025,8056.56359761558
THA,FP.CPI.TOTL.ZG,2015,-0.898143410569433
THA,FP.CPI.TOTL.ZG,2016,0.186235191075453
THA,FP.CPI.TOTL.ZG,2017,0.664415139830893
THA,FP.CPI.TOTL.ZG,2018,1.06683487370758
THA,FP.CPI.TOTL.ZG,2019,0.705524801910317
THA,FP.CPI.TOTL.ZG,2020,-0.846087518861799
THA,FP.CPI.TOTL.ZG,2021,1.23104516549814
THA,FP.CPI.TOTL.ZG,2022,6.07589952842433
THA,FP.CPI.TOTL.ZG,2023,1.22908986612448
THA,FP.CPI.TOTL.ZG,2024,0.398333333333422
THA,FP.CPI.TOTL.ZG,2025,-0.133634356480207
THA,GC.DOD.TOTL.GD.ZS,2015,36.6705695355179
THA,GC.DOD.TOTL.GD.ZS,2016,37.3065204045664
THA,GC.DOD.TOTL.GD.ZS,2018,37.9104188436045
THA,GC.DOD.TOTL.GD.ZS,2019,38.6277055941279
THA,GC.DOD.TOTL.GD.ZS,2020,50.3415889301099
THA,GC.DOD.TOTL.GD.ZS,2021,58.5282063695337
THA,GC.DOD.TOTL.GD.ZS,2022,60.3442670368319
